scheduled_date,delivery_date,store_id,product_id,quantity,supplier_id,delivery_delay_days
2025-10-23,2025-10-23,TX01,SKU_1097,52,SUP_002,0
2025-10-26,2025-10-26,TX01,SKU_1097,29,SUP_002,0
2025-10-29,2025-10-29,TX01,SKU_1097,57,SUP_002,0
2025-11-01,2025-11-01,TX01,SKU_1097,42,SUP_002,0
2025-11-04,2025-11-04,TX01,SKU_1097,20,SUP_002,0
2025-11-07,2025-11-07,TX01,SKU_1097,22,SUP_002,0
2025-11-10,2025-11-10,TX01,SKU_1097,60,SUP_002,0
2025-11-13,2025-11-13,TX01,SKU_1097,82,SUP_002,0
2025-11-16,2025-11-16,TX01,SKU_1097,34,SUP_002,0
2025-11-19,2025-11-21,TX01,SKU_1097,82,SUP_002,2
2025-11-20,2025-11-20,TX01,SKU_1097,39,SUP_002,0
2025-11-23,2025-11-23,TX01,SKU_1097,32,SUP_002,0
2025-11-26,2025-11-26,TX01,SKU_1097,89,SUP_002,0
2025-11-29,2025-11-29,TX01,SKU_1097,28,SUP_002,0
2025-12-02,2025-12-02,TX01,SKU_1097,36,SUP_002,0
2025-12-05,2025-12-05,TX01,SKU_1097,56,SUP_002,0
2025-12-08,2025-12-08,TX01,SKU_1097,26,SUP_002,0
2025-12-11,2025-12-11,TX01,SKU_1097,76,SUP_002,0
2025-12-14,2025-12-14,TX01,SKU_1097,33,SUP_002,0
2025-12-17,2025-12-19,TX01,SKU_1097,23,SUP_002,2
2025-12-18,2025-12-18,TX01,SKU_1097,60,SUP_002,0
2025-12-21,2025-12-21,TX01,SKU_1097,93,SUP_002,0
2025-12-24,2025-12-24,TX01,SKU_1097,48,SUP_002,0
2025-12-27,2025-12-27,TX01,SKU_1097,94,SUP_002,0
2025-12-30,2025-12-30,TX01,SKU_1097,77,SUP_002,0
2025-01-01,2025-01-01,TX01,SKU_1098,99,SUP_008,0
2025-01-10,2025-01-10,TX01,SKU_1098,46,SUP_008,0
2025-01-19,2025-01-19,TX01,SKU_1098,60,SUP_008,0
2025-01-28,2025-01-29,TX01,SKU_1098,98,SUP_008,1
2025-01-29,2025-01-29,TX01,SKU_1098,93,SUP_008,0
2025-02-07,2025-02-07,TX01,SKU_1098,44,SUP_008,0
2025-02-16,2025-02-16,TX01,SKU_1098,61,SUP_008,0
2025-02-25,2025-02-27,TX01,SKU_1098,94,SUP_008,2
2025-02-26,2025-02-26,TX01,SKU_1098,36,SUP_008,0
2025-03-07,2025-03-07,TX01,SKU_1098,74,SUP_008,0
2025-03-16,2025-03-18,TX01,SKU_1098,98,SUP_008,2
2025-03-17,2025-03-18,TX01,SKU_1098,55,SUP_008,1
2025-03-18,2025-03-18,TX01,SKU_1098,49,SUP_008,0
2025-03-27,2025-03-29,TX01,SKU_1098,61,SUP_008,2
2025-03-28,2025-03-28,TX01,SKU_1098,68,SUP_008,0
2025-04-06,2025-04-06,TX01,SKU_1098,23,SUP_008,0
2025-04-15,2025-04-15,TX01,SKU_1098,35,SUP_008,0
2025-04-24,2025-04-24,TX01,SKU_1098,91,SUP_008,0
2025-05-03,2025-05-03,TX01,SKU_1098,23,SUP_008,0
2025-05-12,2025-05-14,TX01,SKU_1098,24,SUP_008,2
2025-05-13,2025-05-15,TX01,SKU_1098,45,SUP_008,2
2025-05-14,2025-05-14,TX01,SKU_1098,39,SUP_008,0
2025-05-23,2025-05-23,TX01,SKU_1098,86,SUP_008,0
2025-06-01,2025-06-01,TX01,SKU_1098,33,SUP_008,0
2025-06-10,2025-06-12,TX01,SKU_1098,42,SUP_008,2
2025-06-11,2025-06-11,TX01,SKU_1098,36,SUP_008,0
2025-06-20,2025-06-20,TX01,SKU_1098,66,SUP_008,0
2025-06-29,2025-06-29,TX01,SKU_1098,85,SUP_008,0
2025-07-08,2025-07-08,TX01,SKU_1098,48,SUP_008,0
2025-07-17,2025-07-19,TX01,SKU_1098,70,SUP_008,2
2025-07-18,2025-07-19,TX01,SKU_1098,25,SUP_008,1
2025-07-19,2025-07-19,TX01,SKU_1098,35,SUP_008,0
2025-07-28,2025-07-28,TX01,SKU_1098,47,SUP_008,0
2025-08-06,2025-08-06,TX01,SKU_1098,56,SUP_008,0
2025-08-15,2025-08-15,TX01,SKU_1098,37,SUP_008,0
2025-08-24,2025-08-24,TX01,SKU_1098,38,SUP_008,0
2025-09-02,2025-09-02,TX01,SKU_1098,38,SUP_008,0
2025-09-11,2025-09-13,TX01,SKU_1098,24,SUP_008,2
2025-09-12,2025-09-12,TX01,SKU_1098,77,SUP_008,0
2025-09-21,2025-09-21,TX01,SKU_1098,81,SUP_008,0
2025-09-30,2025-09-30,TX01,SKU_1098,64,SUP_008,0
2025-10-09,2025-10-09,TX01,SKU_1098,66,SUP_008,0
2025-10-18,2025-10-18,TX01,SKU_1098,62,SUP_008,0
2025-10-27,2025-10-27,TX01,SKU_1098,66,SUP_008,0
2025-11-05,2025-11-05,TX01,SKU_1098,27,SUP_008,0
2025-11-14,2025-11-15,TX01,SKU_1098,91,SUP_008,1
2025-11-15,2025-11-15,TX01,SKU_1098,63,SUP_008,0
2025-11-24,2025-11-24,TX01,SKU_1098,39,SUP_008,0
2025-12-03,2025-12-03,TX01,SKU_1098,68,SUP_008,0
2025-12-12,2025-12-12,TX01,SKU_1098,62,SUP_008,0
2025-12-21,2025-12-21,TX01,SKU_1098,57,SUP_008,0
2025-12-30,2025-12-30,TX01,SKU_1098,78,SUP_008,0
2025-01-01,2025-01-01,TX01,SKU_1099,63,SUP_008,0
2025-01-07,2025-01-07,TX01,SKU_1099,32,SUP_008,0
2025-01-13,2025-01-13,TX01,SKU_1099,61,SUP_008,0
2025-01-19,2025-01-19,TX01,SKU_1099,68,SUP_008,0
2025-01-25,2025-01-25,TX01,SKU_1099,62,SUP_008,0
2025-01-31,2025-01-31,TX01,SKU_1099,47,SUP_008,0
2025-02-06,2025-02-06,TX01,SKU_1099,67,SUP_008,0
2025-02-12,2025-02-13,TX01,SKU_1099,69,SUP_008,1
2025-02-13,2025-02-13,TX01,SKU_1099,54,SUP_008,0
2025-02-19,2025-02-19,TX01,SKU_1099,42,SUP_008,0
2025-02-25,2025-02-27,TX01,SKU_1099,25,SUP_008,2
2025-02-26,2025-02-26,TX01,SKU_1099,91,SUP_008,0
2025-03-04,2025-03-04,TX01,SKU_1099,45,SUP_008,0
2025-03-10,2025-03-10,TX01,SKU_1099,22,SUP_008,0
2025-03-16,2025-03-16,TX01,SKU_1099,48,SUP_008,0
2025-03-22,2025-03-23,TX01,SKU_1099,43,SUP_008,1
2025-03-23,2025-03-23,TX01,SKU_1099,30,SUP_008,0
2025-03-29,2025-03-29,TX01,SKU_1099,75,SUP_008,0
2025-04-04,2025-04-05,TX01,SKU_1099,88,SUP_008,1
2025-04-05,2025-04-07,TX01,SKU_1099,24,SUP_008,2
2025-04-06,2025-04-06,TX01,SKU_1099,84,SUP_008,0
2025-04-12,2025-04-12,TX01,SKU_1099,98,SUP_008,0
2025-04-18,2025-04-18,TX01,SKU_1099,94,SUP_008,0
2025-04-24,2025-04-24,TX01,SKU_1099,62,SUP_008,0
2025-04-30,2025-04-30,TX01,SKU_1099,90,SUP_008,0
2025-05-06,2025-05-06,TX01,SKU_1099,71,SUP_008,0
2025-05-12,2025-05-12,TX01,SKU_1099,23,SUP_008,0
2025-05-18,2025-05-18,TX01,SKU_1099,40,SUP_008,0
2025-05-24,2025-05-24,TX01,SKU_1099,53,SUP_008,0
2025-05-30,2025-05-30,TX01,SKU_1099,96,SUP_008,0
2025-06-05,2025-06-05,TX01,SKU_1099,95,SUP_008,0
2025-06-11,2025-06-11,TX01,SKU_1099,26,SUP_008,0
2025-06-17,2025-06-17,TX01,SKU_1099,23,SUP_008,0
2025-06-23,2025-06-24,TX01,SKU_1099,28,SUP_008,1
2025-06-24,2025-06-24,TX01,SKU_1099,58,SUP_008,0
2025-06-30,2025-07-02,TX01,SKU_1099,74,SUP_008,2
2025-07-01,2025-07-01,TX01,SKU_1099,38,SUP_008,0
2025-07-07,2025-07-08,TX01,SKU_1099,22,SUP_008,1
2025-07-08,2025-07-09,TX01,SKU_1099,33,SUP_008,1
2025-07-09,2025-07-10,TX01,SKU_1099,25,SUP_008,1
2025-07-10,2025-07-10,TX01,SKU_1099,55,SUP_008,0
2025-07-16,2025-07-16,TX01,SKU_1099,96,SUP_008,0
2025-07-22,2025-07-22,TX01,SKU_1099,69,SUP_008,0
2025-07-28,2025-07-28,TX01,SKU_1099,52,SUP_008,0
2025-08-03,2025-08-03,TX01,SKU_1099,30,SUP_008,0
2025-08-09,2025-08-09,TX01,SKU_1099,87,SUP_008,0
2025-08-15,2025-08-15,TX01,SKU_1099,50,SUP_008,0
2025-08-21,2025-08-21,TX01,SKU_1099,51,SUP_008,0
2025-08-27,2025-08-27,TX01,SKU_1099,63,SUP_008,0
2025-09-02,2025-09-02,TX01,SKU_1099,72,SUP_008,0
2025-09-08,2025-09-08,TX01,SKU_1099,21,SUP_008,0
2025-09-14,2025-09-14,TX01,SKU_1099,64,SUP_008,0
2025-09-20,2025-09-20,TX01,SKU_1099,40,SUP_008,0
2025-09-26,2025-09-26,TX01,SKU_1099,66,SUP_008,0
2025-10-02,2025-10-02,TX01,SKU_1099,99,SUP_008,0
2025-10-08,2025-10-08,TX01,SKU_1099,95,SUP_008,0
2025-10-14,2025-10-14,TX01,SKU_1099,34,SUP_008,0
2025-10-20,2025-10-20,TX01,SKU_1099,21,SUP_008,0
2025-10-26,2025-10-26,TX01,SKU_1099,75,SUP_008,0
2025-11-01,2025-11-01,TX01,SKU_1099,59,SUP_008,0
2025-11-07,2025-11-07,TX01,SKU_1099,32,SUP_008,0
2025-11-13,2025-11-13,TX01,SKU_1099,73,SUP_008,0
2025-11-19,2025-11-19,TX01,SKU_1099,53,SUP_008,0
2025-11-25,2025-11-25,TX01,SKU_1099,58,SUP_008,0
2025-12-01,2025-12-01,TX01,SKU_1099,79,SUP_008,0
2025-12-07,2025-12-07,TX01,SKU_1099,53,SUP_008,0
2025-12-13,2025-12-13,TX01,SKU_1099,26,SUP_008,0
2025-12-19,2025-12-19,TX01,SKU_1099,41,SUP_008,0
2025-12-25,2025-12-25,TX01,SKU_1099,75,SUP_008,0
2025-12-31,2025-12-31,TX01,SKU_1099,26,SUP_008,0
2025-01-01,2025-01-03,TX02,SKU_1000,24,SUP_002,2
2025-01-02,2025-01-02,TX02,SKU_1000,82,SUP_002,0
2025-01-07,2025-01-07,TX02,SKU_1000,93,SUP_002,0
2025-01-12,2025-01-12,TX02,SKU_1000,57,SUP_002,0
2025-01-17,2025-01-17,TX02,SKU_1000,87,SUP_002,0
2025-01-22,2025-01-22,TX02,SKU_1000,34,SUP_002,0
2025-01-27,2025-01-27,TX02,SKU_1000,88,SUP_002,0
2025-02-01,2025-02-01,TX02,SKU_1000,42,SUP_002,0
2025-02-06,2025-02-06,TX02,SKU_1000,24,SUP_002,0
2025-02-11,2025-02-11,TX02,SKU_1000,54,SUP_002,0
2025-02-16,2025-02-16,TX02,SKU_1000,34,SUP_002,0
2025-02-21,2025-02-21,TX02,SKU_1000,68,SUP_002,0
2025-02-26,2025-02-28,TX02,SKU_1000,83,SUP_002,2
2025-02-27,2025-02-27,TX02,SKU_1000,28,SUP_002,0
2025-03-04,2025-03-06,TX02,SKU_1000,49,SUP_002,2
2025-03-05,2025-03-05,TX02,SKU_1000,75,SUP_002,0
2025-03-10,2025-03-12,TX02,SKU_1000,39,SUP_002,2
2025-03-11,2025-03-11,TX02,SKU_1000,50,SUP_002,0
2025-03-16,2025-03-17,TX02,SKU_1000,95,SUP_002,1
2025-03-17,2025-03-17,TX02,SKU_1000,77,SUP_002,0
2025-03-22,2025-03-22,TX02,SKU_1000,34,SUP_002,0
2025-03-27,2025-03-27,TX02,SKU_1000,54,SUP_002,0
2025-04-01,2025-04-02,TX02,SKU_1000,76,SUP_002,1
2025-04-02,2025-04-04,TX02,SKU_1000,56,SUP_002,2
2025-04-03,2025-04-03,TX02,SKU_1000,98,SUP_002,0
2025-04-08,2025-04-08,TX02,SKU_1000,48,SUP_002,0
2025-04-13,2025-04-13,TX02,SKU_1000,97,SUP_002,0
2025-04-18,2025-04-18,TX02,SKU_1000,93,SUP_002,0
2025-04-23,2025-04-23,TX02,SKU_1000,52,SUP_002,0
2025-04-28,2025-04-28,TX02,SKU_1000,49,SUP_002,0
2025-05-03,2025-05-05,TX02,SKU_1000,99,SUP_002,2
2025-05-04,2025-05-04,TX02,SKU_1000,28,SUP_002,0
2025-05-09,2025-05-09,TX02,SKU_1000,89,SUP_002,0
2025-05-14,2025-05-14,TX02,SKU_1000,94,SUP_002,0
2025-05-19,2025-05-19,TX02,SKU_1000,71,SUP_002,0
2025-05-24,2025-05-24,TX02,SKU_1000,43,SUP_002,0
2025-05-29,2025-05-29,TX02,SKU_1000,32,SUP_002,0
2025-06-03,2025-06-03,TX02,SKU_1000,51,SUP_002,0
2025-06-08,2025-06-08,TX02,SKU_1000,63,SUP_002,0
2025-06-13,2025-06-13,TX02,SKU_1000,51,SUP_002,0
2025-06-18,2025-06-18,TX02,SKU_1000,37,SUP_002,0
2025-06-23,2025-06-23,TX02,SKU_1000,42,SUP_002,0
2025-06-28,2025-06-30,TX02,SKU_1000,49,SUP_002,2
2025-06-29,2025-06-29,TX02,SKU_1000,85,SUP_002,0
2025-07-04,2025-07-04,TX02,SKU_1000,85,SUP_002,0
2025-07-09,2025-07-09,TX02,SKU_1000,28,SUP_002,0
2025-07-14,2025-07-14,TX02,SKU_1000,63,SUP_002,0
2025-07-19,2025-07-19,TX02,SKU_1000,38,SUP_002,0
2025-07-24,2025-07-24,TX02,SKU_1000,37,SUP_002,0
2025-07-29,2025-07-30,TX02,SKU_1000,59,SUP_002,1
2025-07-30,2025-07-30,TX02,SKU_1000,97,SUP_002,0
2025-08-04,2025-08-04,TX02,SKU_1000,35,SUP_002,0
2025-08-09,2025-08-09,TX02,SKU_1000,56,SUP_002,0
2025-08-14,2025-08-14,TX02,SKU_1000,37,SUP_002,0
2025-08-19,2025-08-21,TX02,SKU_1000,44,SUP_002,2
2025-08-20,2025-08-22,TX02,SKU_1000,86,SUP_002,2
2025-08-21,2025-08-21,TX02,SKU_1000,75,SUP_002,0
2025-08-26,2025-08-26,TX02,SKU_1000,45,SUP_002,0
2025-08-31,2025-08-31,TX02,SKU_1000,49,SUP_002,0
2025-09-05,2025-09-05,TX02,SKU_1000,53,SUP_002,0
2025-09-10,2025-09-10,TX02,SKU_1000,87,SUP_002,0
2025-09-15,2025-09-15,TX02,SKU_1000,86,SUP_002,0
2025-09-20,2025-09-21,TX02,SKU_1000,76,SUP_002,1
2025-09-21,2025-09-21,TX02,SKU_1000,36,SUP_002,0
2025-09-26,2025-09-26,TX02,SKU_1000,90,SUP_002,0
2025-10-01,2025-10-01,TX02,SKU_1000,68,SUP_002,0
2025-10-06,2025-10-06,TX02,SKU_1000,49,SUP_002,0
2025-10-11,2025-10-11,TX02,SKU_1000,97,SUP_002,0
2025-10-16,2025-10-16,TX02,SKU_1000,35,SUP_002,0
2025-10-21,2025-10-21,TX02,SKU_1000,69,SUP_002,0
2025-10-26,2025-10-28,TX02,SKU_1000,37,SUP_002,2
2025-10-27,2025-10-28,TX02,SKU_1000,69,SUP_002,1
2025-10-28,2025-10-28,TX02,SKU_1000,20,SUP_002,0
2025-11-02,2025-11-04,TX02,SKU_1000,98,SUP_002,2
2025-11-03,2025-11-03,TX02,SKU_1000,60,SUP_002,0
2025-11-08,2025-11-08,TX02,SKU_1000,24,SUP_002,0
2025-11-13,2025-11-13,TX02,SKU_1000,86,SUP_002,0
2025-11-18,2025-11-18,TX02,SKU_1000,69,SUP_002,0
2025-11-23,2025-11-23,TX02,SKU_1000,24,SUP_002,0
2025-11-28,2025-11-28,TX02,SKU_1000,95,SUP_002,0
2025-12-03,2025-12-03,TX02,SKU_1000,78,SUP_002,0
2025-12-08,2025-12-08,TX02,SKU_1000,98,SUP_002,0
2025-12-13,2025-12-13,TX02,SKU_1000,89,SUP_002,0
2025-12-18,2025-12-19,TX02,SKU_1000,97,SUP_002,1
2025-12-19,2025-12-19,TX02,SKU_1000,71,SUP_002,0
2025-12-24,2025-12-24,TX02,SKU_1000,98,SUP_002,0
2025-12-29,2025-12-29,TX02,SKU_1000,90,SUP_002,0
2025-01-01,2025-01-03,TX02,SKU_1001,88,SUP_002,2
2025-01-02,2025-01-04,TX02,SKU_1001,41,SUP_002,2
2025-01-03,2025-01-03,TX02,SKU_1001,55,SUP_002,0
2025-01-06,2025-01-06,TX02,SKU_1001,44,SUP_002,0
2025-01-09,2025-01-09,TX02,SKU_1001,50,SUP_002,0
2025-01-12,2025-01-12,TX02,SKU_1001,69,SUP_002,0
2025-01-15,2025-01-15,TX02,SKU_1001,76,SUP_002,0
2025-01-18,2025-01-18,TX02,SKU_1001,88,SUP_002,0
2025-01-21,2025-01-21,TX02,SKU_1001,87,SUP_002,0
2025-01-24,2025-01-24,TX02,SKU_1001,79,SUP_002,0
2025-01-27,2025-01-27,TX02,SKU_1001,66,SUP_002,0
2025-01-30,2025-01-30,TX02,SKU_1001,75,SUP_002,0
2025-02-02,2025-02-02,TX02,SKU_1001,64,SUP_002,0
2025-02-05,2025-02-05,TX02,SKU_1001,95,SUP_002,0
2025-02-08,2025-02-08,TX02,SKU_1001,86,SUP_002,0
2025-02-11,2025-02-11,TX02,SKU_1001,30,SUP_002,0
2025-02-14,2025-02-14,TX02,SKU_1001,22,SUP_002,0
2025-02-17,2025-02-17,TX02,SKU_1001,70,SUP_002,0
2025-02-20,2025-02-22,TX02,SKU_1001,72,SUP_002,2
2025-02-21,2025-02-22,TX02,SKU_1001,45,SUP_002,1
2025-02-22,2025-02-22,TX02,SKU_1001,22,SUP_002,0
2025-02-25,2025-02-26,TX02,SKU_1001,75,SUP_002,1
2025-02-26,2025-02-26,TX02,SKU_1001,96,SUP_002,0
2025-03-01,2025-03-03,TX02,SKU_1001,22,SUP_002,2
2025-03-02,2025-03-02,TX02,SKU_1001,90,SUP_002,0
2025-03-05,2025-03-05,TX02,SKU_1001,30,SUP_002,0
2025-03-08,2025-03-08,TX02,SKU_1001,76,SUP_002,0
2025-03-11,2025-03-11,TX02,SKU_1001,41,SUP_002,0
2025-03-14,2025-03-14,TX02,SKU_1001,60,SUP_002,0
2025-03-17,2025-03-17,TX02,SKU_1001,96,SUP_002,0
2025-03-20,2025-03-20,TX02,SKU_1001,21,SUP_002,0
2025-03-23,2025-03-25,TX02,SKU_1001,67,SUP_002,2
2025-03-24,2025-03-24,TX02,SKU_1001,95,SUP_002,0
2025-03-27,2025-03-27,TX02,SKU_1001,80,SUP_002,0
2025-03-30,2025-03-30,TX02,SKU_1001,56,SUP_002,0
2025-04-02,2025-04-02,TX02,SKU_1001,54,SUP_002,0
2025-04-05,2025-04-05,TX02,SKU_1001,28,SUP_002,0
2025-04-08,2025-04-08,TX02,SKU_1001,50,SUP_002,0
2025-04-11,2025-04-11,TX02,SKU_1001,64,SUP_002,0
2025-04-14,2025-04-14,TX02,SKU_1001,23,SUP_002,0
2025-04-17,2025-04-17,TX02,SKU_1001,97,SUP_002,0
2025-04-20,2025-04-20,TX02,SKU_1001,31,SUP_002,0
2025-04-23,2025-04-25,TX02,SKU_1001,36,SUP_002,2
2025-04-24,2025-04-24,TX02,SKU_1001,73,SUP_002,0
2025-04-27,2025-04-27,TX02,SKU_1001,80,SUP_002,0
2025-04-30,2025-04-30,TX02,SKU_1001,75,SUP_002,0
2025-05-03,2025-05-03,TX02,SKU_1001,45,SUP_002,0
2025-05-06,2025-05-06,TX02,SKU_1001,78,SUP_002,0
2025-05-09,2025-05-09,TX02,SKU_1001,43,SUP_002,0
2025-05-12,2025-05-12,TX02,SKU_1001,27,SUP_002,0
2025-05-15,2025-05-15,TX02,SKU_1001,86,SUP_002,0
2025-05-18,2025-05-18,TX02,SKU_1001,57,SUP_002,0
2025-05-21,2025-05-22,TX02,SKU_1001,20,SUP_002,1
2025-05-22,2025-05-22,TX02,SKU_1001,44,SUP_002,0
2025-05-25,2025-05-25,TX02,SKU_1001,55,SUP_002,0
2025-05-28,2025-05-28,TX02,SKU_1001,81,SUP_002,0
2025-05-31,2025-05-31,TX02,SKU_1001,44,SUP_002,0
2025-06-03,2025-06-03,TX02,SKU_1001,21,SUP_002,0
2025-06-06,2025-06-07,TX02,SKU_1001,53,SUP_002,1
2025-06-07,2025-06-07,TX02,SKU_1001,27,SUP_002,0
2025-06-10,2025-06-10,TX02,SKU_1001,66,SUP_002,0
2025-06-13,2025-06-14,TX02,SKU_1001,47,SUP_002,1
2025-06-14,2025-06-14,TX02,SKU_1001,20,SUP_002,0
2025-06-17,2025-06-17,TX02,SKU_1001,35,SUP_002,0
2025-06-20,2025-06-20,TX02,SKU_1001,74,SUP_002,0
2025-06-23,2025-06-24,TX02,SKU_1001,29,SUP_002,1
2025-06-24,2025-06-25,TX02,SKU_1001,70,SUP_002,1
2025-06-25,2025-06-25,TX02,SKU_1001,80,SUP_002,0
2025-06-28,2025-06-28,TX02,SKU_1001,84,SUP_002,0
2025-07-01,2025-07-01,TX02,SKU_1001,52,SUP_002,0
2025-07-04,2025-07-04,TX02,SKU_1001,47,SUP_002,0
2025-07-07,2025-07-07,TX02,SKU_1001,62,SUP_002,0
2025-07-10,2025-07-10,TX02,SKU_1001,58,SUP_002,0
2025-07-13,2025-07-13,TX02,SKU_1001,96,SUP_002,0
2025-07-16,2025-07-17,TX02,SKU_1001,47,SUP_002,1
2025-07-17,2025-07-17,TX02,SKU_1001,39,SUP_002,0
2025-07-20,2025-07-22,TX02,SKU_1001,97,SUP_002,2
2025-07-21,2025-07-21,TX02,SKU_1001,49,SUP_002,0
2025-07-24,2025-07-24,TX02,SKU_1001,81,SUP_002,0
2025-07-27,2025-07-27,TX02,SKU_1001,80,SUP_002,0
2025-07-30,2025-07-30,TX02,SKU_1001,81,SUP_002,0
2025-08-02,2025-08-02,TX02,SKU_1001,34,SUP_002,0
2025-08-05,2025-08-05,TX02,SKU_1001,44,SUP_002,0
2025-08-08,2025-08-08,TX02,SKU_1001,55,SUP_002,0
2025-08-11,2025-08-11,TX02,SKU_1001,76,SUP_002,0
2025-08-14,2025-08-14,TX02,SKU_1001,96,SUP_002,0
2025-08-17,2025-08-19,TX02,SKU_1001,81,SUP_002,2
2025-08-18,2025-08-18,TX02,SKU_1001,41,SUP_002,0
2025-08-21,2025-08-21,TX02,SKU_1001,32,SUP_002,0
2025-08-24,2025-08-24,TX02,SKU_1001,49,SUP_002,0
2025-08-27,2025-08-27,TX02,SKU_1001,93,SUP_002,0
2025-08-30,2025-08-30,TX02,SKU_1001,78,SUP_002,0
2025-09-02,2025-09-02,TX02,SKU_1001,34,SUP_002,0
2025-09-05,2025-09-07,TX02,SKU_1001,45,SUP_002,2
2025-09-06,2025-09-06,TX02,SKU_1001,82,SUP_002,0
2025-09-09,2025-09-09,TX02,SKU_1001,75,SUP_002,0
2025-09-12,2025-09-12,TX02,SKU_1001,25,SUP_002,0
2025-09-15,2025-09-17,TX02,SKU_1001,44,SUP_002,2
2025-09-16,2025-09-16,TX02,SKU_1001,92,SUP_002,0
2025-09-19,2025-09-19,TX02,SKU_1001,70,SUP_002,0
2025-09-22,2025-09-22,TX02,SKU_1001,44,SUP_002,0
2025-09-25,2025-09-25,TX02,SKU_1001,84,SUP_002,0
2025-09-28,2025-09-28,TX02,SKU_1001,72,SUP_002,0
2025-10-01,2025-10-01,TX02,SKU_1001,34,SUP_002,0
2025-10-04,2025-10-04,TX02,SKU_1001,76,SUP_002,0
2025-10-07,2025-10-08,TX02,SKU_1001,22,SUP_002,1
2025-10-08,2025-10-08,TX02,SKU_1001,91,SUP_002,0
2025-10-11,2025-10-11,TX02,SKU_1001,77,SUP_002,0
2025-10-14,2025-10-14,TX02,SKU_1001,71,SUP_002,0
2025-10-17,2025-10-17,TX02,SKU_1001,71,SUP_002,0
2025-10-20,2025-10-21,TX02,SKU_1001,86,SUP_002,1
2025-10-21,2025-10-21,TX02,SKU_1001,90,SUP_002,0
2025-10-24,2025-10-24,TX02,SKU_1001,99,SUP_002,0
2025-10-27,2025-10-27,TX02,SKU_1001,92,SUP_002,0
2025-10-30,2025-10-30,TX02,SKU_1001,60,SUP_002,0
2025-11-02,2025-11-02,TX02,SKU_1001,99,SUP_002,0
2025-11-05,2025-11-07,TX02,SKU_1001,27,SUP_002,2
2025-11-06,2025-11-06,TX02,SKU_1001,28,SUP_002,0
2025-11-09,2025-11-09,TX02,SKU_1001,88,SUP_002,0
2025-11-12,2025-11-12,TX02,SKU_1001,76,SUP_002,0
2025-11-15,2025-11-15,TX02,SKU_1001,54,SUP_002,0
2025-11-18,2025-11-18,TX02,SKU_1001,42,SUP_002,0
2025-11-21,2025-11-21,TX02,SKU_1001,98,SUP_002,0
2025-11-24,2025-11-24,TX02,SKU_1001,39,SUP_002,0
2025-11-27,2025-11-29,TX02,SKU_1001,28,SUP_002,2
2025-11-28,2025-11-28,TX02,SKU_1001,78,SUP_002,0
2025-12-01,2025-12-01,TX02,SKU_1001,32,SUP_002,0
2025-12-04,2025-12-04,TX02,SKU_1001,39,SUP_002,0
2025-12-07,2025-12-07,TX02,SKU_1001,23,SUP_002,0
2025-12-10,2025-12-10,TX02,SKU_1001,78,SUP_002,0
2025-12-13,2025-12-13,TX02,SKU_1001,91,SUP_002,0
2025-12-16,2025-12-16,TX02,SKU_1001,59,SUP_002,0
2025-12-19,2025-12-20,TX02,SKU_1001,72,SUP_002,1
2025-12-20,2025-12-21,TX02,SKU_1001,30,SUP_002,1
2025-12-21,2025-12-21,TX02,SKU_1001,57,SUP_002,0
2025-12-24,2025-12-24,TX02,SKU_1001,47,SUP_002,0
2025-12-27,2025-12-27,TX02,SKU_1001,42,SUP_002,0
2025-12-30,2025-12-30,TX02,SKU_1001,31,SUP_002,0
2025-01-01,2025-01-01,TX02,SKU_1002,62,SUP_010,0
2025-01-06,2025-01-06,TX02,SKU_1002,31,SUP_010,0
2025-01-11,2025-01-11,TX02,SKU_1002,88,SUP_010,0
2025-01-16,2025-01-16,TX02,SKU_1002,42,SUP_010,0
2025-01-21,2025-01-21,TX02,SKU_1002,32,SUP_010,0
2025-01-26,2025-01-26,TX02,SKU_1002,99,SUP_010,0
2025-01-31,2025-02-01,TX02,SKU_1002,41,SUP_010,1
2025-02-01,2025-02-01,TX02,SKU_1002,95,SUP_010,0
2025-02-06,2025-02-06,TX02,SKU_1002,73,SUP_010,0
2025-02-11,2025-02-11,TX02,SKU_1002,26,SUP_010,0
2025-02-16,2025-02-16,TX02,SKU_1002,27,SUP_010,0
2025-02-21,2025-02-21,TX02,SKU_1002,67,SUP_010,0
2025-02-26,2025-02-26,TX02,SKU_1002,47,SUP_010,0
2025-03-03,2025-03-03,TX02,SKU_1002,42,SUP_010,0
2025-03-08,2025-03-08,TX02,SKU_1002,84,SUP_010,0
2025-03-13,2025-03-13,TX02,SKU_1002,30,SUP_010,0
2025-03-18,2025-03-18,TX02,SKU_1002,78,SUP_010,0
2025-03-23,2025-03-25,TX02,SKU_1002,99,SUP_010,2
2025-03-24,2025-03-24,TX02,SKU_1002,28,SUP_010,0
2025-03-29,2025-03-29,TX02,SKU_1002,55,SUP_010,0
2025-04-03,2025-04-03,TX02,SKU_1002,79,SUP_010,0
2025-04-08,2025-04-08,TX02,SKU_1002,24,SUP_010,0
2025-04-13,2025-04-13,TX02,SKU_1002,29,SUP_010,0
2025-04-18,2025-04-18,TX02,SKU_1002,70,SUP_010,0
2025-04-23,2025-04-23,TX02,SKU_1002,78,SUP_010,0
2025-04-28,2025-04-28,TX02,SKU_1002,53,SUP_010,0
