date,store_id,product_id,stock_level,supplier_id
2025-08-30,TX02,SKU_1032,8,SUP_004
2025-08-31,TX02,SKU_1032,0,SUP_004
2025-09-01,TX02,SKU_1032,0,SUP_004
2025-09-02,TX02,SKU_1032,20,SUP_004
2025-09-03,TX02,SKU_1032,7,SUP_004
2025-09-04,TX02,SKU_1032,0,SUP_004
2025-09-05,TX02,SKU_1032,0,SUP_004
2025-09-06,TX02,SKU_1032,0,SUP_004
2025-09-07,TX02,SKU_1032,0,SUP_004
2025-09-08,TX02,SKU_1032,0,SUP_004
2025-09-09,TX02,SKU_1032,16,SUP_004
2025-09-10,TX02,SKU_1032,6,SUP_004
2025-09-11,TX02,SKU_1032,0,SUP_004
2025-09-12,TX02,SKU_1032,0,SUP_004
2025-09-13,TX02,SKU_1032,0,SUP_004
2025-09-14,TX02,SKU_1032,0,SUP_004
2025-09-15,TX02,SKU_1032,0,SUP_004
2025-09-16,TX02,SKU_1032,0,SUP_004
2025-09-17,TX02,SKU_1032,79,SUP_004
2025-09-18,TX02,SKU_1032,71,SUP_004
2025-09-19,TX02,SKU_1032,58,SUP_004
2025-09-20,TX02,SKU_1032,47,SUP_004
2025-09-21,TX02,SKU_1032,36,SUP_004
2025-09-22,TX02,SKU_1032,25,SUP_004
2025-09-23,TX02,SKU_1032,18,SUP_004
2025-09-24,TX02,SKU_1032,47,SUP_004
2025-09-25,TX02,SKU_1032,36,SUP_004
2025-09-26,TX02,SKU_1032,23,SUP_004
2025-09-27,TX02,SKU_1032,7,SUP_004
2025-09-28,TX02,SKU_1032,1,SUP_004
2025-09-29,TX02,SKU_1032,0,SUP_004
2025-09-30,TX02,SKU_1032,0,SUP_004
2025-10-01,TX02,SKU_1032,69,SUP_004
2025-10-02,TX02,SKU_1032,53,SUP_004
2025-10-03,TX02,SKU_1032,46,SUP_004
2025-10-04,TX02,SKU_1032,40,SUP_004
2025-10-05,TX02,SKU_1032,32,SUP_004
2025-10-06,TX02,SKU_1032,21,SUP_004
2025-10-07,TX02,SKU_1032,10,SUP_004
2025-10-08,TX02,SKU_1032,81,SUP_004
2025-10-09,TX02,SKU_1032,71,SUP_004
2025-10-10,TX02,SKU_1032,66,SUP_004
2025-10-11,TX02,SKU_1032,59,SUP_004
2025-10-12,TX02,SKU_1032,47,SUP_004
2025-10-13,TX02,SKU_1032,36,SUP_004
2025-10-14,TX02,SKU_1032,22,SUP_004
2025-10-15,TX02,SKU_1032,62,SUP_004
2025-10-16,TX02,SKU_1032,50,SUP_004
2025-10-17,TX02,SKU_1032,40,SUP_004
2025-10-18,TX02,SKU_1032,27,SUP_004
2025-10-19,TX02,SKU_1032,20,SUP_004
2025-10-20,TX02,SKU_1032,8,SUP_004
2025-10-21,TX02,SKU_1032,0,SUP_004
2025-10-22,TX02,SKU_1032,68,SUP_004
2025-10-23,TX02,SKU_1032,64,SUP_004
2025-10-24,TX02,SKU_1032,53,SUP_004
2025-10-25,TX02,SKU_1032,41,SUP_004
2025-10-26,TX02,SKU_1032,31,SUP_004
2025-10-27,TX02,SKU_1032,24,SUP_004
2025-10-28,TX02,SKU_1032,17,SUP_004
2025-10-29,TX02,SKU_1032,59,SUP_004
2025-10-30,TX02,SKU_1032,51,SUP_004
2025-10-31,TX02,SKU_1032,40,SUP_004
2025-11-01,TX02,SKU_1032,30,SUP_004
2025-11-02,TX02,SKU_1032,19,SUP_004
2025-11-03,TX02,SKU_1032,16,SUP_004
2025-11-04,TX02,SKU_1032,11,SUP_004
2025-11-05,TX02,SKU_1032,33,SUP_004
2025-11-06,TX02,SKU_1032,22,SUP_004
2025-11-07,TX02,SKU_1032,15,SUP_004
2025-11-08,TX02,SKU_1032,9,SUP_004
2025-11-09,TX02,SKU_1032,0,SUP_004
2025-11-10,TX02,SKU_1032,0,SUP_004
2025-11-11,TX02,SKU_1032,0,SUP_004
2025-11-12,TX02,SKU_1032,29,SUP_004
2025-11-13,TX02,SKU_1032,16,SUP_004
2025-11-14,TX02,SKU_1032,6,SUP_004
2025-11-15,TX02,SKU_1032,0,SUP_004
2025-11-16,TX02,SKU_1032,0,SUP_004
2025-11-17,TX02,SKU_1032,0,SUP_004
2025-11-18,TX02,SKU_1032,0,SUP_004
2025-11-19,TX02,SKU_1032,39,SUP_004
2025-11-20,TX02,SKU_1032,35,SUP_004
2025-11-21,TX02,SKU_1032,27,SUP_004
2025-11-22,TX02,SKU_1032,16,SUP_004
2025-11-23,TX02,SKU_1032,9,SUP_004
2025-11-24,TX02,SKU_1032,2,SUP_004
2025-11-25,TX02,SKU_1032,0,SUP_004
2025-11-26,TX02,SKU_1032,39,SUP_004
2025-11-27,TX02,SKU_1032,25,SUP_004
2025-11-28,TX02,SKU_1032,16,SUP_004
2025-11-29,TX02,SKU_1032,4,SUP_004
2025-11-30,TX02,SKU_1032,0,SUP_004
2025-12-01,TX02,SKU_1032,0,SUP_004
2025-12-02,TX02,SKU_1032,0,SUP_004
2025-12-03,TX02,SKU_1032,43,SUP_004
2025-12-04,TX02,SKU_1032,36,SUP_004
2025-12-05,TX02,SKU_1032,27,SUP_004
2025-12-06,TX02,SKU_1032,16,SUP_004
2025-12-07,TX02,SKU_1032,8,SUP_004
2025-12-08,TX02,SKU_1032,0,SUP_004
2025-12-09,TX02,SKU_1032,0,SUP_004
2025-12-10,TX02,SKU_1032,21,SUP_004
2025-12-11,TX02,SKU_1032,8,SUP_004
2025-12-12,TX02,SKU_1032,4,SUP_004
2025-12-13,TX02,SKU_1032,0,SUP_004
2025-12-14,TX02,SKU_1032,0,SUP_004
2025-12-15,TX02,SKU_1032,0,SUP_004
2025-12-16,TX02,SKU_1032,0,SUP_004
2025-12-17,TX02,SKU_1032,45,SUP_004
2025-12-18,TX02,SKU_1032,36,SUP_004
2025-12-19,TX02,SKU_1032,23,SUP_004
2025-12-20,TX02,SKU_1032,12,SUP_004
2025-12-21,TX02,SKU_1032,2,SUP_004
2025-12-22,TX02,SKU_1032,0,SUP_004
2025-12-23,TX02,SKU_1032,0,SUP_004
2025-12-24,TX02,SKU_1032,74,SUP_004
2025-12-25,TX02,SKU_1032,68,SUP_004
2025-12-26,TX02,SKU_1032,52,SUP_004
2025-12-27,TX02,SKU_1032,41,SUP_004
2025-12-28,TX02,SKU_1032,34,SUP_004
2025-12-29,TX02,SKU_1032,27,SUP_004
2025-12-30,TX02,SKU_1032,21,SUP_004
2025-12-31,TX02,SKU_1032,14,SUP_004
2025-01-01,TX02,SKU_1033,68,SUP_009
2025-01-02,TX02,SKU_1033,88,SUP_009
2025-01-03,TX02,SKU_1033,82,SUP_009
2025-01-04,TX02,SKU_1033,71,SUP_009
2025-01-05,TX02,SKU_1033,61,SUP_009
2025-01-06,TX02,SKU_1033,52,SUP_009
2025-01-07,TX02,SKU_1033,45,SUP_009
2025-01-08,TX02,SKU_1033,116,SUP_009
2025-01-09,TX02,SKU_1033,107,SUP_009
2025-01-10,TX02,SKU_1033,100,SUP_009
2025-01-11,TX02,SKU_1033,92,SUP_009
2025-01-12,TX02,SKU_1033,82,SUP_009
2025-01-13,TX02,SKU_1033,69,SUP_009
2025-01-14,TX02,SKU_1033,150,SUP_009
2025-01-15,TX02,SKU_1033,142,SUP_009
2025-01-16,TX02,SKU_1033,134,SUP_009
2025-01-17,TX02,SKU_1033,123,SUP_009
2025-01-18,TX02,SKU_1033,115,SUP_009
2025-01-19,TX02,SKU_1033,111,SUP_009
2025-01-20,TX02,SKU_1033,186,SUP_009
2025-01-21,TX02,SKU_1033,177,SUP_009
2025-01-22,TX02,SKU_1033,169,SUP_009
2025-01-23,TX02,SKU_1033,156,SUP_009
2025-01-24,TX02,SKU_1033,147,SUP_009
2025-01-25,TX02,SKU_1033,141,SUP_009
2025-01-26,TX02,SKU_1033,198,SUP_009
2025-01-27,TX02,SKU_1033,190,SUP_009
2025-01-28,TX02,SKU_1033,181,SUP_009
2025-01-29,TX02,SKU_1033,173,SUP_009
2025-01-30,TX02,SKU_1033,168,SUP_009
2025-01-31,TX02,SKU_1033,157,SUP_009
2025-02-01,TX02,SKU_1033,225,SUP_009
2025-02-02,TX02,SKU_1033,214,SUP_009
2025-02-03,TX02,SKU_1033,206,SUP_009
2025-02-04,TX02,SKU_1033,202,SUP_009
2025-02-05,TX02,SKU_1033,188,SUP_009
2025-02-06,TX02,SKU_1033,175,SUP_009
2025-02-07,TX02,SKU_1033,197,SUP_009
2025-02-08,TX02,SKU_1033,186,SUP_009
2025-02-09,TX02,SKU_1033,180,SUP_009
2025-02-10,TX02,SKU_1033,170,SUP_009
2025-02-11,TX02,SKU_1033,161,SUP_009
2025-02-12,TX02,SKU_1033,152,SUP_009
2025-02-13,TX02,SKU_1033,199,SUP_009
2025-02-14,TX02,SKU_1033,186,SUP_009
2025-02-15,TX02,SKU_1033,178,SUP_009
2025-02-16,TX02,SKU_1033,169,SUP_009
2025-02-17,TX02,SKU_1033,163,SUP_009
2025-02-18,TX02,SKU_1033,152,SUP_009
2025-02-19,TX02,SKU_1033,225,SUP_009
2025-02-20,TX02,SKU_1033,211,SUP_009
2025-02-21,TX02,SKU_1033,202,SUP_009
2025-02-22,TX02,SKU_1033,198,SUP_009
2025-02-23,TX02,SKU_1033,190,SUP_009
2025-02-24,TX02,SKU_1033,184,SUP_009
2025-02-25,TX02,SKU_1033,196,SUP_009
2025-02-26,TX02,SKU_1033,187,SUP_009
2025-02-27,TX02,SKU_1033,179,SUP_009
2025-02-28,TX02,SKU_1033,167,SUP_009
2025-03-01,TX02,SKU_1033,160,SUP_009
2025-03-02,TX02,SKU_1033,151,SUP_009
2025-03-03,TX02,SKU_1033,205,SUP_009
2025-03-04,TX02,SKU_1033,194,SUP_009
2025-03-05,TX02,SKU_1033,183,SUP_009
2025-03-06,TX02,SKU_1033,173,SUP_009
2025-03-07,TX02,SKU_1033,166,SUP_009
2025-03-08,TX02,SKU_1033,159,SUP_009
2025-03-09,TX02,SKU_1033,184,SUP_009
2025-03-10,TX02,SKU_1033,176,SUP_009
2025-03-11,TX02,SKU_1033,168,SUP_009
2025-03-12,TX02,SKU_1033,161,SUP_009
2025-03-13,TX02,SKU_1033,159,SUP_009
2025-03-14,TX02,SKU_1033,149,SUP_009
2025-03-15,TX02,SKU_1033,187,SUP_009
2025-03-16,TX02,SKU_1033,175,SUP_009
2025-03-17,TX02,SKU_1033,167,SUP_009
2025-03-18,TX02,SKU_1033,159,SUP_009
2025-03-19,TX02,SKU_1033,151,SUP_009
2025-03-20,TX02,SKU_1033,142,SUP_009
2025-03-21,TX02,SKU_1033,182,SUP_009
2025-03-22,TX02,SKU_1033,175,SUP_009
2025-03-23,TX02,SKU_1033,164,SUP_009
2025-03-24,TX02,SKU_1033,159,SUP_009
2025-03-25,TX02,SKU_1033,140,SUP_009
2025-03-26,TX02,SKU_1033,126,SUP_009
2025-03-27,TX02,SKU_1033,157,SUP_009
2025-03-28,TX02,SKU_1033,157,SUP_009
2025-03-29,TX02,SKU_1033,151,SUP_009
2025-03-30,TX02,SKU_1033,143,SUP_009
2025-03-31,TX02,SKU_1033,135,SUP_009
2025-04-01,TX02,SKU_1033,124,SUP_009
2025-04-02,TX02,SKU_1033,184,SUP_009
2025-04-03,TX02,SKU_1033,179,SUP_009
2025-04-04,TX02,SKU_1033,174,SUP_009
2025-04-05,TX02,SKU_1033,165,SUP_009
2025-04-06,TX02,SKU_1033,153,SUP_009
2025-04-07,TX02,SKU_1033,140,SUP_009
2025-04-08,TX02,SKU_1033,176,SUP_009
2025-04-09,TX02,SKU_1033,166,SUP_009
2025-04-10,TX02,SKU_1033,154,SUP_009
2025-04-11,TX02,SKU_1033,152,SUP_009
2025-04-12,TX02,SKU_1033,145,SUP_009
2025-04-13,TX02,SKU_1033,131,SUP_009
2025-04-14,TX02,SKU_1033,151,SUP_009
2025-04-15,TX02,SKU_1033,146,SUP_009
2025-04-16,TX02,SKU_1033,135,SUP_009
2025-04-17,TX02,SKU_1033,122,SUP_009
2025-04-18,TX02,SKU_1033,112,SUP_009
2025-04-19,TX02,SKU_1033,96,SUP_009
2025-04-20,TX02,SKU_1033,182,SUP_009
2025-04-21,TX02,SKU_1033,164,SUP_009
2025-04-22,TX02,SKU_1033,153,SUP_009
2025-04-23,TX02,SKU_1033,142,SUP_009
2025-04-24,TX02,SKU_1033,129,SUP_009
2025-04-25,TX02,SKU_1033,124,SUP_009
2025-04-26,TX02,SKU_1033,110,SUP_009
2025-04-27,TX02,SKU_1033,138,SUP_009
2025-04-28,TX02,SKU_1033,127,SUP_009
2025-04-29,TX02,SKU_1033,116,SUP_009
2025-04-30,TX02,SKU_1033,104,SUP_009
2025-05-01,TX02,SKU_1033,99,SUP_009
2025-05-02,TX02,SKU_1033,93,SUP_009
2025-05-03,TX02,SKU_1033,147,SUP_009
2025-05-04,TX02,SKU_1033,135,SUP_009
2025-05-05,TX02,SKU_1033,130,SUP_009
2025-05-06,TX02,SKU_1033,120,SUP_009
2025-05-07,TX02,SKU_1033,108,SUP_009
2025-05-08,TX02,SKU_1033,101,SUP_009
2025-05-09,TX02,SKU_1033,120,SUP_009
2025-05-10,TX02,SKU_1033,109,SUP_009
2025-05-11,TX02,SKU_1033,105,SUP_009
2025-05-12,TX02,SKU_1033,94,SUP_009
2025-05-13,TX02,SKU_1033,87,SUP_009
2025-05-14,TX02,SKU_1033,82,SUP_009
2025-05-15,TX02,SKU_1033,94,SUP_009
2025-05-16,TX02,SKU_1033,85,SUP_009
2025-05-17,TX02,SKU_1033,77,SUP_009
2025-05-18,TX02,SKU_1033,72,SUP_009
2025-05-19,TX02,SKU_1033,61,SUP_009
2025-05-20,TX02,SKU_1033,52,SUP_009
2025-05-21,TX02,SKU_1033,81,SUP_009
2025-05-22,TX02,SKU_1033,69,SUP_009
2025-05-23,TX02,SKU_1033,57,SUP_009
2025-05-24,TX02,SKU_1033,45,SUP_009
2025-05-25,TX02,SKU_1033,37,SUP_009
2025-05-26,TX02,SKU_1033,29,SUP_009
2025-05-27,TX02,SKU_1033,41,SUP_009
2025-05-28,TX02,SKU_1033,32,SUP_009
2025-05-29,TX02,SKU_1033,27,SUP_009
2025-05-30,TX02,SKU_1033,15,SUP_009
2025-05-31,TX02,SKU_1033,8,SUP_009
2025-06-01,TX02,SKU_1033,0,SUP_009
2025-06-02,TX02,SKU_1033,74,SUP_009
2025-06-03,TX02,SKU_1033,67,SUP_009
2025-06-04,TX02,SKU_1033,59,SUP_009
2025-06-05,TX02,SKU_1033,46,SUP_009
2025-06-06,TX02,SKU_1033,34,SUP_009
2025-06-07,TX02,SKU_1033,23,SUP_009
2025-06-08,TX02,SKU_1033,66,SUP_009
2025-06-09,TX02,SKU_1033,57,SUP_009
2025-06-10,TX02,SKU_1033,52,SUP_009
2025-06-11,TX02,SKU_1033,43,SUP_009
2025-06-12,TX02,SKU_1033,33,SUP_009
2025-06-13,TX02,SKU_1033,23,SUP_009
2025-06-14,TX02,SKU_1033,77,SUP_009
2025-06-15,TX02,SKU_1033,66,SUP_009
2025-06-16,TX02,SKU_1033,59,SUP_009
2025-06-17,TX02,SKU_1033,48,SUP_009
2025-06-18,TX02,SKU_1033,38,SUP_009
2025-06-19,TX02,SKU_1033,33,SUP_009
2025-06-20,TX02,SKU_1033,104,SUP_009
2025-06-21,TX02,SKU_1033,91,SUP_009
2025-06-22,TX02,SKU_1033,80,SUP_009
2025-06-23,TX02,SKU_1033,71,SUP_009
2025-06-24,TX02,SKU_1033,59,SUP_009
2025-06-25,TX02,SKU_1033,54,SUP_009
2025-06-26,TX02,SKU_1033,104,SUP_009
2025-06-27,TX02,SKU_1033,91,SUP_009
2025-06-28,TX02,SKU_1033,81,SUP_009
2025-06-29,TX02,SKU_1033,69,SUP_009
2025-06-30,TX02,SKU_1033,63,SUP_009
2025-07-01,TX02,SKU_1033,50,SUP_009
2025-07-02,TX02,SKU_1033,110,SUP_009
2025-07-03,TX02,SKU_1033,101,SUP_009
2025-07-04,TX02,SKU_1033,94,SUP_009
2025-07-05,TX02,SKU_1033,84,SUP_009
2025-07-06,TX02,SKU_1033,75,SUP_009
2025-07-07,TX02,SKU_1033,68,SUP_009
2025-07-08,TX02,SKU_1033,139,SUP_009
2025-07-09,TX02,SKU_1033,129,SUP_009
2025-07-10,TX02,SKU_1033,117,SUP_009
2025-07-11,TX02,SKU_1033,108,SUP_009
2025-07-12,TX02,SKU_1033,101,SUP_009
2025-07-13,TX02,SKU_1033,89,SUP_009
2025-07-14,TX02,SKU_1033,80,SUP_009
2025-07-15,TX02,SKU_1033,151,SUP_009
2025-07-16,TX02,SKU_1033,141,SUP_009
2025-07-17,TX02,SKU_1033,129,SUP_009
2025-07-18,TX02,SKU_1033,118,SUP_009
2025-07-19,TX02,SKU_1033,107,SUP_009
2025-07-20,TX02,SKU_1033,93,SUP_009
2025-07-21,TX02,SKU_1033,168,SUP_009
2025-07-22,TX02,SKU_1033,157,SUP_009
2025-07-23,TX02,SKU_1033,146,SUP_009
2025-07-24,TX02,SKU_1033,138,SUP_009
2025-07-25,TX02,SKU_1033,134,SUP_009
2025-07-26,TX02,SKU_1033,132,SUP_009
2025-07-27,TX02,SKU_1033,170,SUP_009
2025-07-28,TX02,SKU_1033,160,SUP_009
2025-07-29,TX02,SKU_1033,148,SUP_009
2025-07-30,TX02,SKU_1033,141,SUP_009
2025-07-31,TX02,SKU_1033,129,SUP_009
2025-08-01,TX02,SKU_1033,118,SUP_009
2025-08-02,TX02,SKU_1033,179,SUP_009
2025-08-03,TX02,SKU_1033,172,SUP_009
2025-08-04,TX02,SKU_1033,163,SUP_009
2025-08-05,TX02,SKU_1033,152,SUP_009
2025-08-06,TX02,SKU_1033,140,SUP_009
2025-08-07,TX02,SKU_1033,125,SUP_009
2025-08-08,TX02,SKU_1033,178,SUP_009
2025-08-09,TX02,SKU_1033,169,SUP_009
2025-08-10,TX02,SKU_1033,156,SUP_009
2025-08-11,TX02,SKU_1033,151,SUP_009
2025-08-12,TX02,SKU_1033,146,SUP_009
2025-08-13,TX02,SKU_1033,137,SUP_009
2025-08-14,TX02,SKU_1033,170,SUP_009
2025-08-15,TX02,SKU_1033,169,SUP_009
2025-08-16,TX02,SKU_1033,159,SUP_009
2025-08-17,TX02,SKU_1033,149,SUP_009
2025-08-18,TX02,SKU_1033,139,SUP_009
2025-08-19,TX02,SKU_1033,125,SUP_009
2025-08-20,TX02,SKU_1033,201,SUP_009
2025-08-21,TX02,SKU_1033,190,SUP_009
2025-08-22,TX02,SKU_1033,177,SUP_009
2025-08-23,TX02,SKU_1033,169,SUP_009
2025-08-24,TX02,SKU_1033,156,SUP_009
2025-08-25,TX02,SKU_1033,148,SUP_009
2025-08-26,TX02,SKU_1033,170,SUP_009
2025-08-27,TX02,SKU_1033,159,SUP_009
2025-08-28,TX02,SKU_1033,146,SUP_009
2025-08-29,TX02,SKU_1033,137,SUP_009
2025-08-30,TX02,SKU_1033,128,SUP_009
2025-08-31,TX02,SKU_1033,119,SUP_009
2025-09-01,TX02,SKU_1033,165,SUP_009
2025-09-02,TX02,SKU_1033,158,SUP_009
2025-09-03,TX02,SKU_1033,148,SUP_009
2025-09-04,TX02,SKU_1033,138,SUP_009
2025-09-05,TX02,SKU_1033,134,SUP_009
2025-09-06,TX02,SKU_1033,127,SUP_009
2025-09-07,TX02,SKU_1033,172,SUP_009
2025-09-08,TX02,SKU_1033,170,SUP_009
2025-09-09,TX02,SKU_1033,160,SUP_009
2025-09-10,TX02,SKU_1033,155,SUP_009
2025-09-11,TX02,SKU_1033,146,SUP_009
2025-09-12,TX02,SKU_1033,135,SUP_009
2025-09-13,TX02,SKU_1033,221,SUP_009
2025-09-14,TX02,SKU_1033,208,SUP_009
2025-09-15,TX02,SKU_1033,195,SUP_009
2025-09-16,TX02,SKU_1033,181,SUP_009
2025-09-17,TX02,SKU_1033,172,SUP_009
2025-09-18,TX02,SKU_1033,170,SUP_009
2025-09-19,TX02,SKU_1033,223,SUP_009
2025-09-20,TX02,SKU_1033,213,SUP_009
2025-09-21,TX02,SKU_1033,199,SUP_009
2025-09-22,TX02,SKU_1033,192,SUP_009
2025-09-23,TX02,SKU_1033,180,SUP_009
2025-09-24,TX02,SKU_1033,174,SUP_009
2025-09-25,TX02,SKU_1033,253,SUP_009
2025-09-26,TX02,SKU_1033,246,SUP_009
2025-09-27,TX02,SKU_1033,237,SUP_009
2025-09-28,TX02,SKU_1033,226,SUP_009
2025-09-29,TX02,SKU_1033,215,SUP_009
2025-09-30,TX02,SKU_1033,201,SUP_009
2025-10-01,TX02,SKU_1033,276,SUP_009
2025-10-02,TX02,SKU_1033,267,SUP_009
2025-10-03,TX02,SKU_1033,261,SUP_009
2025-10-04,TX02,SKU_1033,252,SUP_009
2025-10-05,TX02,SKU_1033,243,SUP_009
2025-10-06,TX02,SKU_1033,235,SUP_009
2025-10-07,TX02,SKU_1033,252,SUP_009
2025-10-08,TX02,SKU_1033,250,SUP_009
2025-10-09,TX02,SKU_1033,241,SUP_009
2025-10-10,TX02,SKU_1033,233,SUP_009
2025-10-11,TX02,SKU_1033,221,SUP_009
2025-10-12,TX02,SKU_1033,211,SUP_009
2025-10-13,TX02,SKU_1033,223,SUP_009
2025-10-14,TX02,SKU_1033,215,SUP_009
2025-10-15,TX02,SKU_1033,209,SUP_009
2025-10-16,TX02,SKU_1033,196,SUP_009
2025-10-17,TX02,SKU_1033,190,SUP_009
2025-10-18,TX02,SKU_1033,181,SUP_009
2025-10-19,TX02,SKU_1033,190,SUP_009
2025-10-20,TX02,SKU_1033,182,SUP_009
2025-10-21,TX02,SKU_1033,176,SUP_009
2025-10-22,TX02,SKU_1033,170,SUP_009
2025-10-23,TX02,SKU_1033,160,SUP_009
2025-10-24,TX02,SKU_1033,149,SUP_009
2025-10-25,TX02,SKU_1033,183,SUP_009
2025-10-26,TX02,SKU_1033,169,SUP_009
2025-10-27,TX02,SKU_1033,164,SUP_009
2025-10-28,TX02,SKU_1033,153,SUP_009
2025-10-29,TX02,SKU_1033,143,SUP_009
2025-10-30,TX02,SKU_1033,133,SUP_009
2025-10-31,TX02,SKU_1033,179,SUP_009
2025-11-01,TX02,SKU_1033,172,SUP_009
2025-11-02,TX02,SKU_1033,164,SUP_009
2025-11-03,TX02,SKU_1033,153,SUP_009
2025-11-04,TX02,SKU_1033,142,SUP_009
2025-11-05,TX02,SKU_1033,136,SUP_009
2025-11-06,TX02,SKU_1033,197,SUP_009
2025-11-07,TX02,SKU_1033,189,SUP_009
2025-11-08,TX02,SKU_1033,177,SUP_009
2025-11-09,TX02,SKU_1033,169,SUP_009
2025-11-10,TX02,SKU_1033,161,SUP_009
2025-11-11,TX02,SKU_1033,150,SUP_009
2025-11-12,TX02,SKU_1033,241,SUP_009
2025-11-13,TX02,SKU_1033,230,SUP_009
2025-11-14,TX02,SKU_1033,225,SUP_009
2025-11-15,TX02,SKU_1033,215,SUP_009
2025-11-16,TX02,SKU_1033,202,SUP_009
2025-11-17,TX02,SKU_1033,195,SUP_009
2025-11-18,TX02,SKU_1033,233,SUP_009
2025-11-19,TX02,SKU_1033,221,SUP_009
2025-11-20,TX02,SKU_1033,210,SUP_009
2025-11-21,TX02,SKU_1033,201,SUP_009
2025-11-22,TX02,SKU_1033,188,SUP_009
2025-11-23,TX02,SKU_1033,182,SUP_009
2025-11-24,TX02,SKU_1033,220,SUP_009
2025-11-25,TX02,SKU_1033,210,SUP_009
2025-11-26,TX02,SKU_1033,201,SUP_009
2025-11-27,TX02,SKU_1033,190,SUP_009
2025-11-28,TX02,SKU_1033,179,SUP_009
2025-11-29,TX02,SKU_1033,173,SUP_009
2025-11-30,TX02,SKU_1033,168,SUP_009
2025-12-01,TX02,SKU_1033,161,SUP_009
2025-12-02,TX02,SKU_1033,202,SUP_009
2025-12-03,TX02,SKU_1033,194,SUP_009
2025-12-04,TX02,SKU_1033,182,SUP_009
2025-12-05,TX02,SKU_1033,174,SUP_009
2025-12-06,TX02,SKU_1033,163,SUP_009
2025-12-07,TX02,SKU_1033,149,SUP_009
2025-12-08,TX02,SKU_1033,175,SUP_009
2025-12-09,TX02,SKU_1033,165,SUP_009
2025-12-10,TX02,SKU_1033,156,SUP_009
2025-12-11,TX02,SKU_1033,148,SUP_009
2025-12-12,TX02,SKU_1033,138,SUP_009
2025-12-13,TX02,SKU_1033,134,SUP_009
2025-12-14,TX02,SKU_1033,224,SUP_009
2025-12-15,TX02,SKU_1033,217,SUP_009
2025-12-16,TX02,SKU_1033,211,SUP_009
2025-12-17,TX02,SKU_1033,198,SUP_009
2025-12-18,TX02,SKU_1033,187,SUP_009
2025-12-19,TX02,SKU_1033,178,SUP_009
2025-12-20,TX02,SKU_1033,172,SUP_009
2025-12-21,TX02,SKU_1033,162,SUP_009
2025-12-22,TX02,SKU_1033,201,SUP_009
2025-12-23,TX02,SKU_1033,193,SUP_009
2025-12-24,TX02,SKU_1033,181,SUP_009
2025-12-25,TX02,SKU_1033,174,SUP_009
2025-12-26,TX02,SKU_1033,166,SUP_009
2025-12-27,TX02,SKU_1033,156,SUP_009
2025-12-28,TX02,SKU_1033,237,SUP_009
2025-12-29,TX02,SKU_1033,224,SUP_009
2025-12-30,TX02,SKU_1033,216,SUP_009
2025-12-31,TX02,SKU_1033,209,SUP_009
2025-01-01,TX02,SKU_1034,86,SUP_001
2025-01-02,TX02,SKU_1034,157,SUP_001
2025-01-03,TX02,SKU_1034,142,SUP_001
2025-01-04,TX02,SKU_1034,127,SUP_001
2025-01-05,TX02,SKU_1034,113,SUP_001
2025-01-06,TX02,SKU_1034,168,SUP_001
2025-01-07,TX02,SKU_1034,156,SUP_001
2025-01-08,TX02,SKU_1034,148,SUP_001
2025-01-09,TX02,SKU_1034,170,SUP_001
2025-01-10,TX02,SKU_1034,160,SUP_001
2025-01-11,TX02,SKU_1034,151,SUP_001
2025-01-12,TX02,SKU_1034,142,SUP_001
2025-01-13,TX02,SKU_1034,199,SUP_001
2025-01-14,TX02,SKU_1034,188,SUP_001
2025-01-15,TX02,SKU_1034,179,SUP_001
2025-01-16,TX02,SKU_1034,189,SUP_001
2025-01-17,TX02,SKU_1034,180,SUP_001
2025-01-18,TX02,SKU_1034,166,SUP_001
2025-01-19,TX02,SKU_1034,205,SUP_001
2025-01-20,TX02,SKU_1034,193,SUP_001
2025-01-21,TX02,SKU_1034,188,SUP_001
2025-01-22,TX02,SKU_1034,215,SUP_001
2025-01-23,TX02,SKU_1034,206,SUP_001
2025-01-24,TX02,SKU_1034,192,SUP_001
2025-01-25,TX02,SKU_1034,222,SUP_001
2025-01-26,TX02,SKU_1034,210,SUP_001
2025-01-27,TX02,SKU_1034,198,SUP_001
2025-01-28,TX02,SKU_1034,285,SUP_001
2025-01-29,TX02,SKU_1034,278,SUP_001
2025-01-30,TX02,SKU_1034,273,SUP_001
2025-01-31,TX02,SKU_1034,329,SUP_001
2025-02-01,TX02,SKU_1034,324,SUP_001
2025-02-02,TX02,SKU_1034,313,SUP_001
2025-02-03,TX02,SKU_1034,358,SUP_001
2025-02-04,TX02,SKU_1034,343,SUP_001
2025-02-05,TX02,SKU_1034,341,SUP_001
2025-02-06,TX02,SKU_1034,402,SUP_001
2025-02-07,TX02,SKU_1034,392,SUP_001
2025-02-08,TX02,SKU_1034,380,SUP_001
2025-02-09,TX02,SKU_1034,369,SUP_001
2025-02-10,TX02,SKU_1034,423,SUP_001
2025-02-11,TX02,SKU_1034,409,SUP_001
2025-02-12,TX02,SKU_1034,399,SUP_001
2025-02-13,TX02,SKU_1034,389,SUP_001
2025-02-14,TX02,SKU_1034,425,SUP_001
2025-02-15,TX02,SKU_1034,416,SUP_001
2025-02-16,TX02,SKU_1034,406,SUP_001
2025-02-17,TX02,SKU_1034,393,SUP_001
