date,store_id,product_id,stock_level,daily_sales,sales_velocity,delivery_delay,supplier_reliability,shortage_event
2025-06-18,TX01,SKU_1094,0,4,9.428571428571429,0.0,0.89,1
2025-06-19,TX01,SKU_1094,0,0,7.428571428571429,0.0,0.89,0
2025-06-20,TX01,SKU_1094,0,0,5.857142857142857,0.0,0.89,0
2025-06-21,TX01,SKU_1094,32,7,5.857142857142857,0.0,0.89,0
2025-06-22,TX01,SKU_1094,27,5,5.571428571428571,0.0,0.89,0
2025-06-23,TX01,SKU_1094,18,9,5.571428571428571,0.0,0.89,0
2025-06-24,TX01,SKU_1094,9,9,4.857142857142857,0.0,0.89,0
2025-06-25,TX01,SKU_1094,1,8,5.428571428571429,0.0,0.89,1
2025-06-26,TX01,SKU_1094,0,1,5.571428571428571,0.0,0.89,1
2025-06-27,TX01,SKU_1094,0,0,5.571428571428571,0.0,0.89,0
2025-06-28,TX01,SKU_1094,42,9,5.857142857142857,0.0,0.89,0
2025-06-29,TX01,SKU_1094,33,9,6.428571428571429,0.0,0.89,0
2025-06-30,TX01,SKU_1094,25,8,6.285714285714286,0.0,0.89,0
2025-07-01,TX01,SKU_1094,14,11,6.571428571428571,0.0,0.89,0
2025-07-02,TX01,SKU_1094,8,6,6.285714285714286,0.0,0.89,0
2025-07-03,TX01,SKU_1094,2,6,7.0,0.0,0.89,1
2025-07-04,TX01,SKU_1094,0,2,7.285714285714286,0.0,0.89,1
2025-07-05,TX01,SKU_1094,9,13,7.857142857142857,0.0,0.89,1
2025-07-06,TX01,SKU_1094,5,4,7.142857142857143,0.0,0.89,0
2025-07-07,TX01,SKU_1094,1,4,6.571428571428571,0.0,0.89,1
2025-07-08,TX01,SKU_1094,0,1,5.142857142857143,0.0,0.89,1
2025-07-09,TX01,SKU_1094,0,0,4.285714285714286,0.0,0.89,0
2025-07-10,TX01,SKU_1094,0,0,3.4285714285714284,0.0,0.89,0
2025-07-11,TX01,SKU_1094,0,0,3.142857142857143,0.0,0.89,0
2025-07-12,TX01,SKU_1094,66,10,2.7142857142857144,0.0,0.89,0
2025-07-13,TX01,SKU_1094,60,6,3.0,0.0,0.89,0
2025-07-14,TX01,SKU_1094,50,10,3.857142857142857,0.0,0.89,0
2025-07-15,TX01,SKU_1094,35,15,5.857142857142857,0.0,0.89,0
2025-07-16,TX01,SKU_1094,28,7,6.857142857142857,0.0,0.89,0
2025-07-17,TX01,SKU_1094,18,10,8.285714285714286,0.0,0.89,0
2025-07-18,TX01,SKU_1094,9,9,9.571428571428571,0.0,0.89,0
2025-07-19,TX01,SKU_1094,67,9,9.428571428571429,0.0,0.89,0
2025-07-20,TX01,SKU_1094,52,15,10.714285714285714,0.0,0.89,0
2025-07-21,TX01,SKU_1094,45,7,10.285714285714286,0.0,0.89,0
2025-07-22,TX01,SKU_1094,40,5,8.857142857142858,0.0,0.89,0
2025-07-23,TX01,SKU_1094,30,10,9.285714285714286,0.0,0.89,0
2025-07-24,TX01,SKU_1094,27,3,8.285714285714286,0.0,0.89,0
2025-07-25,TX01,SKU_1094,17,10,8.428571428571429,0.0,0.89,0
2025-07-26,TX01,SKU_1094,100,7,8.142857142857142,0.0,0.89,0
2025-07-27,TX01,SKU_1094,93,7,7.0,0.0,0.89,0
2025-07-28,TX01,SKU_1094,90,3,6.428571428571429,0.0,0.89,0
2025-07-29,TX01,SKU_1094,80,10,7.142857142857143,0.0,0.89,0
2025-07-30,TX01,SKU_1094,75,5,6.428571428571429,0.0,0.89,0
2025-07-31,TX01,SKU_1094,64,11,7.571428571428571,0.0,0.89,0
2025-08-01,TX01,SKU_1094,52,12,7.857142857142857,0.0,0.89,0
2025-08-02,TX01,SKU_1094,116,8,8.0,0.0,0.89,0
2025-08-03,TX01,SKU_1094,104,12,8.714285714285714,0.0,0.89,0
2025-08-04,TX01,SKU_1094,88,16,10.571428571428571,0.0,0.89,0
2025-08-05,TX01,SKU_1094,74,14,11.142857142857142,0.0,0.89,0
2025-08-06,TX01,SKU_1094,62,12,12.142857142857142,0.0,0.89,0
2025-08-07,TX01,SKU_1094,58,4,11.142857142857142,0.0,0.89,0
2025-08-08,TX01,SKU_1094,47,11,11.0,0.0,0.89,0
2025-08-09,TX01,SKU_1094,78,11,11.428571428571429,0.0,0.89,0
2025-08-10,TX01,SKU_1094,74,4,10.285714285714286,0.0,0.89,0
2025-08-11,TX01,SKU_1094,67,7,9.0,0.0,0.89,0
2025-08-12,TX01,SKU_1094,59,8,8.142857142857142,0.0,0.89,0
2025-08-13,TX01,SKU_1094,50,9,7.714285714285714,0.0,0.89,0
2025-08-14,TX01,SKU_1094,39,11,8.714285714285714,0.0,0.89,0
2025-08-15,TX01,SKU_1094,33,6,8.0,0.0,0.89,0
2025-08-16,TX01,SKU_1094,65,9,7.714285714285714,0.0,0.89,0
2025-08-17,TX01,SKU_1094,58,7,8.142857142857142,0.0,0.89,0
2025-08-18,TX01,SKU_1094,53,5,7.857142857142857,0.0,0.89,0
2025-08-19,TX01,SKU_1094,45,8,7.857142857142857,0.0,0.89,0
2025-08-20,TX01,SKU_1094,39,6,7.428571428571429,0.0,0.89,0
2025-08-21,TX01,SKU_1094,31,8,7.0,0.0,0.89,0
2025-08-22,TX01,SKU_1094,20,11,7.714285714285714,0.0,0.89,0
2025-08-23,TX01,SKU_1094,16,4,7.0,1.0,0.89,0
2025-08-23,TX01,SKU_1094,16,4,7.0,0.0,0.89,0
2025-08-24,TX01,SKU_1094,67,12,7.714285714285714,0.0,0.89,0
2025-08-25,TX01,SKU_1094,59,8,8.142857142857142,0.0,0.89,0
2025-08-26,TX01,SKU_1094,51,8,8.142857142857142,0.0,0.89,0
2025-08-27,TX01,SKU_1094,42,9,8.571428571428571,0.0,0.89,0
2025-08-28,TX01,SKU_1094,40,2,7.714285714285714,0.0,0.89,0
2025-08-29,TX01,SKU_1094,33,7,7.142857142857143,0.0,0.89,0
2025-08-30,TX01,SKU_1094,18,15,8.714285714285714,0.0,0.89,0
2025-08-31,TX01,SKU_1094,33,12,8.714285714285714,0.0,0.89,0
2025-09-01,TX01,SKU_1094,20,13,9.428571428571429,0.0,0.89,0
2025-09-02,TX01,SKU_1094,14,6,9.142857142857142,0.0,0.89,0
2025-09-03,TX01,SKU_1094,1,13,9.714285714285714,0.0,0.89,1
2025-09-04,TX01,SKU_1094,0,1,9.571428571428571,0.0,0.89,1
2025-09-05,TX01,SKU_1094,0,0,8.571428571428571,0.0,0.89,0
2025-09-06,TX01,SKU_1094,0,0,6.428571428571429,0.0,0.89,0
2025-09-07,TX01,SKU_1094,58,7,5.714285714285714,0.0,0.89,0
2025-09-08,TX01,SKU_1094,58,0,3.857142857142857,0.0,0.89,0
2025-09-09,TX01,SKU_1094,48,10,4.428571428571429,0.0,0.89,0
2025-09-10,TX01,SKU_1094,43,5,3.2857142857142856,0.0,0.89,0
2025-09-11,TX01,SKU_1094,36,7,4.142857142857143,0.0,0.89,0
2025-09-12,TX01,SKU_1094,26,10,5.571428571428571,0.0,0.89,0
2025-09-13,TX01,SKU_1094,16,10,7.0,0.0,0.89,0
2025-09-14,TX01,SKU_1094,39,7,7.0,0.0,0.89,0
2025-09-15,TX01,SKU_1094,27,12,8.714285714285714,0.0,0.89,0
2025-09-16,TX01,SKU_1094,16,11,8.857142857142858,0.0,0.89,0
2025-09-17,TX01,SKU_1094,8,8,9.285714285714286,0.0,0.89,0
2025-09-18,TX01,SKU_1094,0,8,9.428571428571429,0.0,0.89,1
2025-09-19,TX01,SKU_1094,0,0,8.0,0.0,0.89,0
2025-09-20,TX01,SKU_1094,0,0,6.571428571428571,0.0,0.89,0
2025-09-21,TX01,SKU_1094,22,15,7.714285714285714,0.0,0.89,0
2025-09-22,TX01,SKU_1094,9,13,7.857142857142857,0.0,0.89,1
2025-09-23,TX01,SKU_1094,1,8,7.428571428571429,0.0,0.89,1
2025-09-24,TX01,SKU_1094,0,1,6.428571428571429,0.0,0.89,1
2025-09-25,TX01,SKU_1094,0,0,5.285714285714286,0.0,0.89,0
2025-09-26,TX01,SKU_1094,0,0,5.285714285714286,0.0,0.89,0
2025-09-27,TX01,SKU_1094,0,0,5.285714285714286,0.0,0.89,0
2025-09-28,TX01,SKU_1094,78,6,4.0,0.0,0.89,0
2025-09-29,TX01,SKU_1094,68,10,3.5714285714285716,0.0,0.89,0
2025-09-30,TX01,SKU_1094,56,12,4.142857142857143,0.0,0.89,0
2025-10-01,TX01,SKU_1094,51,5,4.714285714285714,0.0,0.89,0
2025-10-02,TX01,SKU_1094,36,15,6.857142857142857,0.0,0.89,0
2025-10-03,TX01,SKU_1094,25,11,8.428571428571429,0.0,0.89,0
2025-10-04,TX01,SKU_1094,14,11,10.0,0.0,0.89,0
2025-10-05,TX01,SKU_1094,62,9,10.428571428571429,0.0,0.89,0
2025-10-06,TX01,SKU_1094,54,8,10.142857142857142,0.0,0.89,0
2025-10-07,TX01,SKU_1094,42,12,10.142857142857142,0.0,0.89,0
2025-10-08,TX01,SKU_1094,35,7,10.428571428571429,0.0,0.89,0
2025-10-09,TX01,SKU_1094,26,9,9.571428571428571,0.0,0.89,0
2025-10-10,TX01,SKU_1094,12,14,10.0,0.0,0.89,1
2025-10-11,TX01,SKU_1094,1,11,10.0,0.0,0.89,1
2025-10-12,TX01,SKU_1094,57,11,10.285714285714286,0.0,0.89,0
2025-10-13,TX01,SKU_1094,50,7,10.142857142857142,0.0,0.89,0
2025-10-14,TX01,SKU_1094,36,14,10.428571428571429,0.0,0.89,0
2025-10-15,TX01,SKU_1094,25,11,11.0,0.0,0.89,0
2025-10-16,TX01,SKU_1094,14,11,11.285714285714286,0.0,0.89,0
2025-10-17,TX01,SKU_1094,4,10,10.714285714285714,0.0,0.89,1
2025-10-18,TX01,SKU_1094,0,4,9.714285714285714,0.0,0.89,1
2025-10-19,TX01,SKU_1094,23,15,10.285714285714286,0.0,0.89,0
2025-10-20,TX01,SKU_1094,15,8,10.428571428571429,0.0,0.89,0
2025-10-21,TX01,SKU_1094,3,12,10.142857142857142,0.0,0.89,1
2025-10-22,TX01,SKU_1094,0,3,9.0,0.0,0.89,1
2025-10-23,TX01,SKU_1094,0,0,7.428571428571429,0.0,0.89,0
2025-10-24,TX01,SKU_1094,0,0,6.0,0.0,0.89,0
2025-10-25,TX01,SKU_1094,0,0,5.428571428571429,0.0,0.89,0
2025-10-26,TX01,SKU_1094,59,10,4.714285714285714,0.0,0.89,0
2025-10-27,TX01,SKU_1094,53,6,4.428571428571429,0.0,0.89,0
2025-10-28,TX01,SKU_1094,44,9,4.0,0.0,0.89,0
2025-10-29,TX01,SKU_1094,39,5,4.285714285714286,0.0,0.89,0
2025-10-30,TX01,SKU_1094,29,10,5.714285714285714,0.0,0.89,0
2025-10-31,TX01,SKU_1094,20,9,7.0,0.0,0.89,0
2025-11-01,TX01,SKU_1094,15,5,7.714285714285714,0.0,0.89,0
2025-11-02,TX01,SKU_1094,89,8,7.428571428571429,0.0,0.89,0
2025-11-03,TX01,SKU_1094,83,6,7.428571428571429,0.0,0.89,0
2025-11-04,TX01,SKU_1094,75,8,7.285714285714286,0.0,0.89,0
2025-11-05,TX01,SKU_1094,66,9,7.857142857142857,0.0,0.89,0
2025-11-06,TX01,SKU_1094,54,12,8.142857142857142,0.0,0.89,0
2025-11-07,TX01,SKU_1094,47,7,7.857142857142857,0.0,0.89,0
2025-11-08,TX01,SKU_1094,40,7,8.142857142857142,0.0,0.89,0
2025-11-09,TX01,SKU_1094,130,4,7.571428571428571,0.0,0.89,0
2025-11-10,TX01,SKU_1094,124,6,7.571428571428571,0.0,0.89,0
2025-11-11,TX01,SKU_1094,114,10,7.857142857142857,0.0,0.89,0
2025-11-12,TX01,SKU_1094,108,6,7.428571428571429,0.0,0.89,0
2025-11-13,TX01,SKU_1094,98,10,7.142857142857143,0.0,0.89,0
2025-11-14,TX01,SKU_1094,85,13,8.0,0.0,0.89,0
2025-11-15,TX01,SKU_1094,74,11,8.571428571428571,0.0,0.89,0
2025-11-16,TX01,SKU_1094,67,7,9.0,1.0,0.89,0
2025-11-16,TX01,SKU_1094,67,7,9.0,0.0,0.89,0
2025-11-17,TX01,SKU_1094,101,12,9.857142857142858,0.0,0.89,0
2025-11-18,TX01,SKU_1094,91,10,9.857142857142858,0.0,0.89,0
2025-11-19,TX01,SKU_1094,82,9,10.285714285714286,0.0,0.89,0
2025-11-20,TX01,SKU_1094,73,9,10.142857142857142,0.0,0.89,0
2025-11-21,TX01,SKU_1094,60,13,10.142857142857142,0.0,0.89,0
2025-11-22,TX01,SKU_1094,53,7,9.571428571428571,0.0,0.89,0
2025-11-23,TX01,SKU_1094,50,3,9.0,0.0,0.89,0
2025-11-24,TX01,SKU_1094,89,9,8.571428571428571,0.0,0.89,0
2025-11-25,TX01,SKU_1094,83,6,8.0,0.0,0.89,0
2025-11-26,TX01,SKU_1094,72,11,8.285714285714286,0.0,0.89,0
2025-11-27,TX01,SKU_1094,61,11,8.571428571428571,0.0,0.89,0
2025-11-28,TX01,SKU_1094,51,10,8.142857142857142,0.0,0.89,0
2025-11-29,TX01,SKU_1094,40,11,8.714285714285714,0.0,0.89,0
2025-11-30,TX01,SKU_1094,30,10,9.714285714285714,0.0,0.89,0
2025-12-01,TX01,SKU_1094,80,9,9.714285714285714,0.0,0.89,0
2025-12-02,TX01,SKU_1094,72,8,10.0,0.0,0.89,0
2025-12-03,TX01,SKU_1094,65,7,9.428571428571429,0.0,0.89,0
2025-12-04,TX01,SKU_1094,55,10,9.285714285714286,0.0,0.89,0
2025-12-05,TX01,SKU_1094,44,11,9.428571428571429,0.0,0.89,0
2025-12-06,TX01,SKU_1094,29,15,10.0,0.0,0.89,0
2025-12-07,TX01,SKU_1094,22,7,9.571428571428571,0.0,0.89,0
2025-12-08,TX01,SKU_1094,37,13,10.142857142857142,0.0,0.89,0
2025-12-09,TX01,SKU_1094,26,11,10.571428571428571,0.0,0.89,0
2025-12-10,TX01,SKU_1094,12,14,11.571428571428571,0.0,0.89,1
2025-12-11,TX01,SKU_1094,1,11,11.714285714285714,0.0,0.89,1
2025-12-12,TX01,SKU_1094,0,1,10.285714285714286,0.0,0.89,1
2025-12-13,TX01,SKU_1094,0,0,8.142857142857142,0.0,0.89,0
2025-12-14,TX01,SKU_1094,0,0,7.142857142857143,0.0,0.89,0
2025-12-15,TX01,SKU_1094,0,0,5.285714285714286,1.0,0.89,0
2025-12-15,TX01,SKU_1094,0,0,5.285714285714286,0.0,0.89,0
2025-12-16,TX01,SKU_1094,82,13,5.571428571428571,0.0,0.89,0
2025-12-17,TX01,SKU_1094,72,10,5.0,0.0,0.89,0
2025-12-18,TX01,SKU_1094,63,9,4.714285714285714,0.0,0.89,0
2025-12-19,TX01,SKU_1094,51,12,6.285714285714286,0.0,0.89,0
2025-12-20,TX01,SKU_1094,43,8,7.428571428571429,0.0,0.89,0
2025-12-21,TX01,SKU_1094,30,13,9.285714285714286,0.0,0.89,0
2025-12-22,TX01,SKU_1094,22,8,10.428571428571429,0.0,0.89,0
2025-12-23,TX01,SKU_1094,54,9,9.857142857142858,0.0,0.89,0
2025-12-24,TX01,SKU_1094,43,11,10.0,0.0,0.89,0
2025-12-25,TX01,SKU_1094,39,4,9.285714285714286,0.0,0.89,0
2025-12-26,TX01,SKU_1094,35,4,8.142857142857142,0.0,0.89,0
2025-12-27,TX01,SKU_1094,25,10,8.428571428571429,0.0,0.89,0
2025-12-28,TX01,SKU_1094,16,9,7.857142857142857,0.0,0.89,0
2025-12-29,TX01,SKU_1094,16,0,6.714285714285714,0.0,0.89,0
2025-12-30,TX01,SKU_1094,63,4,6.0,0.0,0.89,0
2025-12-31,TX01,SKU_1094,55,8,5.571428571428571,0.0,0.89,0
2025-01-01,TX01,SKU_1095,65,13,13.0,0.0,0.78,0
2025-01-02,TX01,SKU_1095,146,7,10.0,0.0,0.78,0
2025-01-03,TX01,SKU_1095,138,8,9.333333333333334,0.0,0.78,0
2025-01-04,TX01,SKU_1095,122,16,11.0,0.0,0.78,0
2025-01-05,TX01,SKU_1095,110,12,11.2,0.0,0.78,0
2025-01-06,TX01,SKU_1095,97,13,11.5,0.0,0.78,0
2025-01-07,TX01,SKU_1095,90,7,10.857142857142858,0.0,0.78,0
2025-01-08,TX01,SKU_1095,81,9,10.285714285714286,0.0,0.78,0
2025-01-09,TX01,SKU_1095,101,10,10.714285714285714,0.0,0.78,0
2025-01-10,TX01,SKU_1095,91,10,11.0,0.0,0.78,0
2025-01-11,TX01,SKU_1095,82,9,10.0,0.0,0.78,0
2025-01-12,TX01,SKU_1095,73,9,9.571428571428571,0.0,0.78,0
2025-01-13,TX01,SKU_1095,59,14,9.714285714285714,0.0,0.78,0
2025-01-14,TX01,SKU_1095,52,7,9.714285714285714,0.0,0.78,0
2025-01-15,TX01,SKU_1095,44,8,9.571428571428571,0.0,0.78,0
2025-01-16,TX01,SKU_1095,107,8,9.285714285714286,0.0,0.78,0
2025-01-17,TX01,SKU_1095,97,10,9.285714285714286,0.0,0.78,0
2025-01-18,TX01,SKU_1095,85,12,9.714285714285714,0.0,0.78,0
2025-01-19,TX01,SKU_1095,73,12,10.142857142857142,0.0,0.78,0
2025-01-20,TX01,SKU_1095,59,14,10.142857142857142,0.0,0.78,0
2025-01-21,TX01,SKU_1095,52,7,10.142857142857142,0.0,0.78,0
2025-01-22,TX01,SKU_1095,45,7,10.0,0.0,0.78,0
2025-01-23,TX01,SKU_1095,66,6,9.714285714285714,0.0,0.78,0
2025-01-24,TX01,SKU_1095,57,9,9.571428571428571,0.0,0.78,0
2025-01-25,TX01,SKU_1095,48,9,9.142857142857142,0.0,0.78,0
2025-01-26,TX01,SKU_1095,35,13,9.285714285714286,0.0,0.78,0
2025-01-27,TX01,SKU_1095,25,10,8.714285714285714,0.0,0.78,0
2025-01-28,TX01,SKU_1095,12,13,9.571428571428571,0.0,0.78,1
2025-01-29,TX01,SKU_1095,4,8,9.714285714285714,0.0,0.78,1
2025-01-30,TX01,SKU_1095,38,14,10.857142857142858,0.0,0.78,0
2025-01-31,TX01,SKU_1095,26,12,11.285714285714286,0.0,0.78,0
2025-02-01,TX01,SKU_1095,20,6,10.857142857142858,0.0,0.78,0
2025-02-02,TX01,SKU_1095,11,9,10.285714285714286,0.0,0.78,0
2025-02-03,TX01,SKU_1095,0,11,10.428571428571429,0.0,0.78,1
2025-02-04,TX01,SKU_1095,0,0,8.571428571428571,0.0,0.78,0
2025-02-05,TX01,SKU_1095,0,0,7.428571428571429,0.0,0.78,0
2025-02-06,TX01,SKU_1095,80,9,6.714285714285714,0.0,0.78,0
2025-02-07,TX01,SKU_1095,68,12,6.714285714285714,0.0,0.78,0
2025-02-08,TX01,SKU_1095,56,12,7.571428571428571,0.0,0.78,0
2025-02-09,TX01,SKU_1095,44,12,8.0,0.0,0.78,0
2025-02-10,TX01,SKU_1095,32,12,8.142857142857142,0.0,0.78,0
2025-02-11,TX01,SKU_1095,21,11,9.714285714285714,0.0,0.78,0
2025-02-12,TX01,SKU_1095,10,11,11.285714285714286,0.0,0.78,1
2025-02-13,TX01,SKU_1095,90,10,11.428571428571429,0.0,0.78,0
2025-02-14,TX01,SKU_1095,84,6,10.571428571428571,0.0,0.78,0
2025-02-15,TX01,SKU_1095,75,9,10.142857142857142,0.0,0.78,0
2025-02-16,TX01,SKU_1095,64,11,10.0,0.0,0.78,0
2025-02-17,TX01,SKU_1095,60,4,8.857142857142858,0.0,0.78,0
2025-02-18,TX01,SKU_1095,54,6,8.142857142857142,0.0,0.78,0
2025-02-19,TX01,SKU_1095,45,9,7.857142857142857,0.0,0.78,0
2025-02-20,TX01,SKU_1095,100,7,7.428571428571429,0.0,0.78,0
2025-02-21,TX01,SKU_1095,93,7,7.571428571428571,0.0,0.78,0
2025-02-22,TX01,SKU_1095,84,9,7.571428571428571,0.0,0.78,0
2025-02-23,TX01,SKU_1095,81,3,6.428571428571429,0.0,0.78,0
2025-02-24,TX01,SKU_1095,65,16,8.142857142857142,0.0,0.78,0
2025-02-25,TX01,SKU_1095,53,12,9.0,0.0,0.78,0
2025-02-26,TX01,SKU_1095,40,13,9.571428571428571,0.0,0.78,0
2025-02-27,TX01,SKU_1095,108,7,9.571428571428571,0.0,0.78,0
2025-02-28,TX01,SKU_1095,101,7,9.571428571428571,0.0,0.78,0
2025-03-01,TX01,SKU_1095,94,7,9.285714285714286,0.0,0.78,0
2025-03-02,TX01,SKU_1095,84,10,10.285714285714286,0.0,0.78,0
2025-03-03,TX01,SKU_1095,74,10,9.428571428571429,0.0,0.78,0
2025-03-04,TX01,SKU_1095,66,8,8.857142857142858,0.0,0.78,0
2025-03-05,TX01,SKU_1095,57,9,8.285714285714286,0.0,0.78,0
2025-03-06,TX01,SKU_1095,95,11,8.857142857142858,0.0,0.78,0
2025-03-07,TX01,SKU_1095,88,7,8.857142857142858,0.0,0.78,0
2025-03-08,TX01,SKU_1095,81,7,8.857142857142858,0.0,0.78,0
2025-03-09,TX01,SKU_1095,71,10,8.857142857142858,0.0,0.78,0
2025-03-10,TX01,SKU_1095,59,12,9.142857142857142,0.0,0.78,0
2025-03-11,TX01,SKU_1095,49,10,9.428571428571429,0.0,0.78,0
2025-03-12,TX01,SKU_1095,41,8,9.285714285714286,0.0,0.78,0
2025-03-13,TX01,SKU_1095,132,6,8.571428571428571,0.0,0.78,0
2025-03-14,TX01,SKU_1095,124,8,8.714285714285714,0.0,0.78,0
2025-03-15,TX01,SKU_1095,110,14,9.714285714285714,0.0,0.78,0
2025-03-16,TX01,SKU_1095,97,13,10.142857142857142,0.0,0.78,0
2025-03-17,TX01,SKU_1095,87,10,9.857142857142858,0.0,0.78,0
2025-03-18,TX01,SKU_1095,79,8,9.571428571428571,0.0,0.78,0
2025-03-19,TX01,SKU_1095,70,9,9.714285714285714,0.0,0.78,0
2025-03-20,TX01,SKU_1095,121,10,10.285714285714286,0.0,0.78,0
2025-03-21,TX01,SKU_1095,111,10,10.571428571428571,0.0,0.78,0
2025-03-22,TX01,SKU_1095,101,10,10.0,0.0,0.78,0
2025-03-23,TX01,SKU_1095,86,15,10.285714285714286,0.0,0.78,0
2025-03-24,TX01,SKU_1095,83,3,9.285714285714286,0.0,0.78,0
2025-03-25,TX01,SKU_1095,75,8,9.285714285714286,0.0,0.78,0
2025-03-26,TX01,SKU_1095,67,8,9.142857142857142,0.0,0.78,0
2025-03-27,TX01,SKU_1095,83,13,9.571428571428571,0.0,0.78,0
2025-03-28,TX01,SKU_1095,74,9,9.428571428571429,0.0,0.78,0
2025-03-29,TX01,SKU_1095,60,14,10.0,0.0,0.78,0
2025-03-30,TX01,SKU_1095,52,8,9.0,0.0,0.78,0
2025-03-31,TX01,SKU_1095,43,9,9.857142857142858,0.0,0.78,0
2025-04-01,TX01,SKU_1095,37,6,9.571428571428571,0.0,0.78,0
2025-04-02,TX01,SKU_1095,28,9,9.714285714285714,0.0,0.78,0
2025-04-03,TX01,SKU_1095,22,6,8.714285714285714,1.0,0.78,0
2025-04-03,TX01,SKU_1095,22,6,8.714285714285714,0.0,0.78,0
2025-04-04,TX01,SKU_1095,65,14,9.428571428571429,0.0,0.78,0
2025-04-05,TX01,SKU_1095,60,5,8.142857142857142,0.0,0.78,0
2025-04-06,TX01,SKU_1095,47,13,8.857142857142858,0.0,0.78,0
2025-04-07,TX01,SKU_1095,40,7,8.571428571428571,0.0,0.78,0
2025-04-08,TX01,SKU_1095,29,11,9.285714285714286,0.0,0.78,0
2025-04-09,TX01,SKU_1095,23,6,8.857142857142858,0.0,0.78,0
2025-04-10,TX01,SKU_1095,13,10,9.428571428571429,0.0,0.78,0
2025-04-11,TX01,SKU_1095,51,2,7.714285714285714,0.0,0.78,0
2025-04-12,TX01,SKU_1095,40,11,8.571428571428571,0.0,0.78,0
2025-04-13,TX01,SKU_1095,32,8,7.857142857142857,0.0,0.78,0
2025-04-14,TX01,SKU_1095,20,12,8.571428571428571,0.0,0.78,0
2025-04-15,TX01,SKU_1095,13,7,8.0,0.0,0.78,0
2025-04-16,TX01,SKU_1095,2,11,8.714285714285714,0.0,0.78,1
2025-04-17,TX01,SKU_1095,0,2,7.571428571428571,0.0,0.78,1
2025-04-18,TX01,SKU_1095,68,15,9.428571428571429,0.0,0.78,0
2025-04-19,TX01,SKU_1095,58,10,9.285714285714286,0.0,0.78,0
2025-04-20,TX01,SKU_1095,48,10,9.571428571428571,0.0,0.78,0
2025-04-21,TX01,SKU_1095,40,8,9.0,0.0,0.78,0
2025-04-22,TX01,SKU_1095,27,13,9.857142857142858,0.0,0.78,0
2025-04-23,TX01,SKU_1095,20,7,9.285714285714286,0.0,0.78,0
2025-04-24,TX01,SKU_1095,7,13,10.857142857142858,0.0,0.78,1
2025-04-25,TX01,SKU_1095,19,9,10.0,0.0,0.78,0
2025-04-26,TX01,SKU_1095,6,13,10.428571428571429,0.0,0.78,1
2025-04-27,TX01,SKU_1095,0,6,9.857142857142858,0.0,0.78,1
2025-04-28,TX01,SKU_1095,0,0,8.714285714285714,0.0,0.78,0
2025-04-29,TX01,SKU_1095,0,0,6.857142857142857,0.0,0.78,0
2025-04-30,TX01,SKU_1095,0,0,5.857142857142857,0.0,0.78,0
2025-05-01,TX01,SKU_1095,0,0,4.0,0.0,0.78,0
2025-05-02,TX01,SKU_1095,42,6,3.5714285714285716,0.0,0.78,0
2025-05-03,TX01,SKU_1095,33,9,3.0,0.0,0.78,0
2025-05-04,TX01,SKU_1095,21,12,3.857142857142857,0.0,0.78,0
2025-05-05,TX01,SKU_1095,11,10,5.285714285714286,0.0,0.78,0
2025-05-06,TX01,SKU_1095,1,10,6.714285714285714,0.0,0.78,1
2025-05-07,TX01,SKU_1095,0,1,6.857142857142857,0.0,0.78,1
2025-05-08,TX01,SKU_1095,0,0,6.857142857142857,0.0,0.78,0
2025-05-09,TX01,SKU_1095,13,8,7.142857142857143,0.0,0.78,0
2025-05-10,TX01,SKU_1095,7,6,6.714285714285714,0.0,0.78,0
2025-05-11,TX01,SKU_1095,0,7,6.0,0.0,0.78,1
2025-05-12,TX01,SKU_1095,0,0,4.571428571428571,0.0,0.78,0
2025-05-13,TX01,SKU_1095,0,0,3.142857142857143,0.0,0.78,0
2025-05-14,TX01,SKU_1095,0,0,3.0,0.0,0.78,0
2025-05-15,TX01,SKU_1095,0,0,3.0,0.0,0.78,0
2025-05-16,TX01,SKU_1095,23,8,3.0,0.0,0.78,0
2025-05-17,TX01,SKU_1095,12,11,3.7142857142857144,0.0,0.78,0
2025-05-18,TX01,SKU_1095,7,5,3.4285714285714284,0.0,0.78,0
2025-05-19,TX01,SKU_1095,3,4,4.0,0.0,0.78,1
2025-05-20,TX01,SKU_1095,0,3,4.428571428571429,0.0,0.78,1
2025-05-21,TX01,SKU_1095,0,0,4.428571428571429,0.0,0.78,0
2025-05-22,TX01,SKU_1095,0,0,4.428571428571429,0.0,0.78,0
2025-05-23,TX01,SKU_1095,68,12,5.0,0.0,0.78,0
2025-05-24,TX01,SKU_1095,59,9,4.714285714285714,0.0,0.78,0
2025-05-25,TX01,SKU_1095,50,9,5.285714285714286,0.0,0.78,0
2025-05-26,TX01,SKU_1095,43,7,5.714285714285714,0.0,0.78,0
2025-05-27,TX01,SKU_1095,31,12,7.0,0.0,0.78,0
2025-05-28,TX01,SKU_1095,24,7,8.0,0.0,0.78,0
2025-05-29,TX01,SKU_1095,12,12,9.714285714285714,0.0,0.78,0
2025-05-30,TX01,SKU_1095,3,9,9.285714285714286,0.0,0.78,1
2025-05-31,TX01,SKU_1095,0,3,8.428571428571429,2.0,0.78,1
2025-05-31,TX01,SKU_1095,0,3,8.428571428571429,0.0,0.78,1
2025-06-01,TX01,SKU_1095,53,12,8.857142857142858,2.0,0.78,0
